split-1572-0-0.png,true
split-1572-0-1.png,true
split-1572-0-2.png,false
split-1572-0-3.png,true
split-1572-0-4.png,false
split-1572-0-5.png,true
split-3125-1-0.png,true
split-3125-1-1.png,true
split-3125-1-2.png,true
split-3125-1-3.png,true
split-3125-1-4.png,false
split-3125-1-5.png,false
split-2536-0-0.png,false
split-2536-0-1.png,false
split-2536-0-2.png,true
split-2536-0-3.png,true
split-2536-0-4.png,false
split-2536-0-5.png,false
split-3877-2-0.png,true
split-3877-2-1.png,false
split-3877-2-2.png,false
split-3877-2-3.png,true
split-3877-2-4.png,false
split-3877-2-5.png,true
split-1514-3-0.png,true
split-1514-3-1.png,true
split-1514-3-2.png,false
split-1514-3-3.png,true
split-1514-3-4.png,true
split-1514-3-5.png,true
split-2262-0-0.png,false
split-2262-0-1.png,false
split-2262-0-2.png,true
split-2262-0-3.png,false
split-2262-0-4.png,false
split-2262-0-5.png,false
split-481-1-0.png,true
split-481-1-1.png,true
split-481-1-2.png,true
split-481-1-3.png,true
split-481-1-4.png,true
split-481-1-5.png,true
split-3494-1-0.png,false
split-3494-1-1.png,true
split-3494-1-2.png,false
split-3494-1-3.png,false
split-3494-1-4.png,true
split-3494-1-5.png,true
split-3817-2-0.png,false
split-3817-2-1.png,false
split-3817-2-2.png,false
split-3817-2-3.png,false
split-3817-2-4.png,false
split-3817-2-5.png,false
split-3106-0-0.png,true
split-3106-0-1.png,false
split-3106-0-2.png,false
split-3106-0-3.png,false
split-3106-0-4.png,false
split-3106-0-5.png,true
split-2540-3-0.png,true
split-2540-3-1.png,true
split-2540-3-2.png,true
split-2540-3-3.png,true
split-2540-3-4.png,false
split-2540-3-5.png,true
split-405-0-0.png,true
split-405-0-1.png,false
split-405-0-2.png,false
split-405-0-3.png,true
split-405-0-4.png,true
split-405-0-5.png,false
split-1494-3-0.png,true
split-1494-3-1.png,false
split-1494-3-2.png,true
split-1494-3-3.png,false
split-1494-3-4.png,true
split-1494-3-5.png,true
split-3535-1-0.png,false
split-3535-1-1.png,true
split-3535-1-2.png,false
split-3535-1-3.png,false
split-3535-1-4.png,true
split-3535-1-5.png,false
split-3438-0-0.png,true
split-3438-0-1.png,false
split-3438-0-2.png,true
split-3438-0-3.png,true
split-3438-0-4.png,false
split-3438-0-5.png,false
split-372-3-0.png,false
split-372-3-1.png,true
split-372-3-2.png,true
split-372-3-3.png,true
split-372-3-4.png,true
split-372-3-5.png,true
split-3610-3-0.png,false
split-3610-3-1.png,false
split-3610-3-2.png,true
split-3610-3-3.png,false
split-3610-3-4.png,true
split-3610-3-5.png,true
split-4079-2-0.png,false
split-4079-2-1.png,false
split-4079-2-2.png,true
split-4079-2-3.png,false
split-4079-2-4.png,true
split-4079-2-5.png,true
split-2019-1-0.png,true
split-2019-1-1.png,true
split-2019-1-2.png,true
split-2019-1-3.png,true
split-2019-1-4.png,true
split-2019-1-5.png,false
split-4029-2-0.png,false
split-4029-2-1.png,false
split-4029-2-2.png,false
split-4029-2-3.png,false
split-4029-2-4.png,true
split-4029-2-5.png,true
split-3148-1-0.png,true
split-3148-1-1.png,true
split-3148-1-2.png,false
split-3148-1-3.png,false
split-3148-1-4.png,true
split-3148-1-5.png,true
split-1149-1-0.png,true
split-1149-1-1.png,true
split-1149-1-2.png,true
split-1149-1-3.png,false
split-1149-1-4.png,false
split-1149-1-5.png,true
split-2924-1-0.png,false
split-2924-1-1.png,false
split-2924-1-2.png,false
split-2924-1-3.png,false
split-2924-1-4.png,true
split-2924-1-5.png,true
split-1640-2-0.png,true
split-1640-2-1.png,false
split-1640-2-2.png,true
split-1640-2-3.png,true
split-1640-2-4.png,false
split-1640-2-5.png,true
split-1788-3-0.png,false
split-1788-3-1.png,true
split-1788-3-2.png,false
split-1788-3-3.png,true
split-1788-3-4.png,true
split-1788-3-5.png,false
split-3168-3-0.png,false
split-3168-3-1.png,false
split-3168-3-2.png,true
split-3168-3-3.png,false
split-3168-3-4.png,false
split-3168-3-5.png,false
split-1037-0-0.png,true
split-1037-0-1.png,true
split-1037-0-2.png,false
split-1037-0-3.png,true
split-1037-0-4.png,false
split-1037-0-5.png,true
split-2373-1-0.png,false
split-2373-1-1.png,true
split-2373-1-2.png,true
split-2373-1-3.png,true
split-2373-1-4.png,true
split-2373-1-5.png,false
split-2358-0-0.png,false
split-2358-0-1.png,false
split-2358-0-2.png,true
split-2358-0-3.png,false
split-2358-0-4.png,true
split-2358-0-5.png,false
split-2538-1-0.png,false
split-2538-1-1.png,false
split-2538-1-2.png,false
split-2538-1-3.png,false
split-2538-1-4.png,false
split-2538-1-5.png,false
split-4078-3-0.png,false
split-4078-3-1.png,false
split-4078-3-2.png,true
split-4078-3-3.png,false
split-4078-3-4.png,false
split-4078-3-5.png,true
split-2670-2-0.png,true
split-2670-2-1.png,false
split-2670-2-2.png,true
split-2670-2-3.png,false
split-2670-2-4.png,true
split-2670-2-5.png,true
split-2815-1-0.png,false
split-2815-1-1.png,true
split-2815-1-2.png,true
split-2815-1-3.png,true
split-2815-1-4.png,true
split-2815-1-5.png,true
split-2830-2-0.png,false
split-2830-2-1.png,true
split-2830-2-2.png,false
split-2830-2-3.png,true
split-2830-2-4.png,true
split-2830-2-5.png,true
split-2599-0-0.png,false
split-2599-0-1.png,true
split-2599-0-2.png,false
split-2599-0-3.png,true
split-2599-0-4.png,false
split-2599-0-5.png,false
split-3765-2-0.png,true
split-3765-2-1.png,false
split-3765-2-2.png,false
split-3765-2-3.png,false
